Data;Direttrice;Partenza;Arrivo;NumeroTreniProgrammati;NumeroTreniCircolanti;NumeroTreniAnnullati;NumeroTreniInritardo;PercentualeTreniCircolanti;PercentualeTreniAnnullati;PercentualeTreniInritardo ;IndiceRegolarita;RisarcUtenti;note
2013-11;Sud-Est;PERPIGNAN;PARIS LYON;148;148;0;26;1;0;0,175675676;0,824324324;1;Les intempͩries ayant touchͩ la rͩgion lyonnaise les 20, 21 et 22 novembre ont provoquͩ des retards importants sur l'Axe TGV Sud Est.
2013-11;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;446;444;2;47;0,995515695;0,004484305;0,105381166;0,894618834;0;
2013-11;Atlantique;PARIS MONTPARNASSE;LE MANS;426;426;0;57;1;0;0,133802817;0,866197183;0;
2013-11;Sud-Est;GRENOBLE;PARIS LYON;217;198;19;24;0,912442396;0,087557604;0,110599078;0,889400922;0;
2013-11;Nord;DUNKERQUE;PARIS NORD;110;110;0;4;1;0;0,036363636;0,963636364;0;
2013-11;Nord;PARIS NORD;DOUAI;200;200;0;24;1;0;0,12;0,88;0;
2013-11;Est;METZ;PARIS EST;285;285;0;35;1;0;0,122807018;0,877192982;0;
2013-12;Sud-Est;PARIS LYON;MONTPELLIER;318;318;0;33;1;0;0,103773585;0,896226415;0;Quatre accidents de personne entre Montpellier et N͌mes et quatre heurts d'animaux sauvages sur la ligne �_ grande vitesse ont dͩgradͩ la rͩgularitͩ en dͩcembre.
2013-12;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;50;50;0;4;1;0;0,08;0,92;0;
2013-12;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;50;50;0;8;1;0;0,16;0,84;1;
2013-12;Atlantique;PARIS MONTPARNASSE;RENNES;567;562;5;27;0,991181658;0,008818342;0,047619048;0,952380952;0;
2013-12;Atlantique;ST MALO;PARIS MONTPARNASSE;102;102;0;6;1;0;0,058823529;0,941176471;0;
2013-12;Atlantique;RENNES;LYON PART DIEU;75;74;1;8;0,986666667;0,013333333;0,106666667;0,893333333;0;
2013-12;Sud-Est;PARIS LYON;ANNECY;159;159;0;15;1;0;0,094339623;0,905660377;0;
2013-12;Sud-Est;ANNECY;PARIS LYON;142;142;0;9;1;0;0,063380282;0,936619718;0;
2013-12;Est;PARIS EST;REIMS;214;213;1;16;0,995327103;0,004672897;0,074766355;0,925233645;0;
2013-12;Est;METZ;PARIS EST;299;299;0;15;1;0;0,050167224;0,949832776;0;
2014-01;Sud-Est;PARIS LYON;NICE VILLE;176;176;0;32;1;0;0,181818182;0,818181818;1;Des travaux de rͩnovation de l'infrastructure sur la ligne �_ grande Vitesse et sur le tron�_on Marseille-Nice ont perturbͩ cette relation en janvier.
2014-01;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;477;476;1;31;0,997903564;0,002096436;0,064989518;0,935010482;0;
2014-01;Atlantique;POITIERS;PARIS MONTPARNASSE;504;504;0;17;1;0;0,033730159;0,966269841;0;
2014-01;Atlantique;PARIS MONTPARNASSE;NANTES;558;558;0;32;1;0;0,05734767;0,94265233;0;
2014-01;Sud-Est;MULHOUSE VILLE;PARIS LYON;325;325;0;12;1;0;0,036923077;0,963076923;0;
2014-01;Sud-Est;PARIS LYON;MULHOUSE VILLE;320;320;0;19;1;0;0,059375;0,940625;0;
2014-01;Sud-Est;NICE VILLE;PARIS LYON;193;190;3;29;0,984455959;0,015544041;0,150259067;0,849740933;1;
2014-01;Sud-Est;MACON LOCHE;PARIS LYON;201;201;0;14;1;0;0,069651741;0,930348259;0;
2014-01;Sud-Est;PARIS LYON;PERPIGNAN;150;150;0;16;1;0;0,106666667;0,893333333;0;
2014-01;Est;NANTES;STRASBOURG;37;37;0;5;1;0;0,135135135;0,864864865;0;
2013-12;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;469;461;8;51;0,982942431;0,017057569;0,108742004;0,891257996;0;
2013-12;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;671;659;12;52;0,982116244;0,017883756;0,077496274;0,922503726;0;
2013-12;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;229;229;0;18;1;0;0,07860262;0,92139738;0;
2014-01;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;406;406;0;51;1;0;0,125615764;0,874384236;0;
2013-12;Atlantique;VANNES;PARIS MONTPARNASSE;173;170;3;15;0,98265896;0,01734104;0,086705202;0,913294798;0;
2013-12;Sud-Est;PARIS LYON;BELLEGARDE (AIN);240;240;0;43;1;0;0,179166667;0,820833333;1;
2013-12;Sud-Est;BELLEGARDE (AIN);PARIS LYON;256;256;0;38;1;0;0,1484375;0,8515625;0;
2014-01;Nord;LILLE;MARSEILLE ST CHARLES;123;123;0;16;1;0;0,130081301;0,869918699;0;
2014-01;Nord;LYON PART DIEU;LILLE;245;245;0;45;1;0;0,183673469;0,816326531;1;
2013-12;Nord;PARIS NORD;ARRAS;322;322;0;37;1;0;0,114906832;0,885093168;0;
2014-01;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;154;154;0;15;1;0;0,097402597;0,902597403;0;
2014-01;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;654;654;0;43;1;0;0,065749235;0,934250765;0;
2014-01;Sud-Est;BESANCON FRANCHE COMTE TGV;PARIS LYON;230;230;0;10;1;0;0,043478261;0,956521739;0;
2014-02;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;268;268;0;27;1;0;0,100746269;0,899253731;0;
2014-02;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;368;368;0;32;1;0;0,086956522;0,913043478;0;
2014-02;Atlantique;PARIS MONTPARNASSE;BREST;170;170;0;9;1;0;0,052941176;0,947058824;0;
2014-01;Atlantique;TOURS;PARIS MONTPARNASSE;212;212;0;14;1;0;0,066037736;0,933962264;0;
2014-01;Sud-Est;PARIS LYON;TOULON;194;194;0;27;1;0;0,139175258;0,860824742;0;
2014-02;Nord;PARIS NORD;DUNKERQUE;116;116;0;4;1;0;0,034482759;0,965517241;0;
2014-02;Nord;DOUAI;PARIS NORD;187;187;0;23;1;0;0,122994652;0,877005348;0;
2014-02;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;397;397;0;22;1;0;0,055415617;0,944584383;0;
2014-02;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;586;585;1;62;0,998293515;0,001706485;0,105802048;0,894197952;0;
2014-02;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;400;400;0;16;1;0;0,04;0,96;0;
2014-02;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;433;433;0;11;1;0;0,025404157;0,974595843;0;
2014-02;Atlantique;ANGOULEME;PARIS MONTPARNASSE;298;298;0;40;1;0;0,134228188;0,865771812;0;
2014-02;Atlantique;LAVAL;PARIS MONTPARNASSE;220;220;0;17;1;0;0,077272727;0,922727273;0;
2014-02;Sud-Est;PARIS LYON;GRENOBLE;245;245;0;21;1;0;0,085714286;0,914285714;0;
2014-02;Nord;LILLE;PARIS NORD;567;567;0;52;1;0;0,091710758;0,908289242;0;
2014-02;Nord;PARIS NORD;LILLE;575;575;0;18;1;0;0,031304348;0,968695652;0;
2014-02;Est;PARIS EST;METZ;279;279;0;10;1;0;0,035842294;0,964157706;0;
2014-03;Atlantique;BREST;PARIS MONTPARNASSE;160;160;0;6;1;0;0,0375;0,9625;0;
2014-03;Sud-Est;PARIS LYON;DIJON VILLE;514;514;0;23;1;0;0,044747082;0,955252918;0;
2014-04;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;630;630;0;113;1;0;0,179365079;0,820634921;1;
2014-04;Atlantique;LE MANS;PARIS MONTPARNASSE;459;459;0;39;1;0;0,08496732;0,91503268;0;
2014-04;Atlantique;BREST;PARIS MONTPARNASSE;156;156;0;4;1;0;0,025641026;0,974358974;0;
2014-04;Atlantique;PARIS MONTPARNASSE;LAVAL;233;233;0;2;1;0;0,008583691;0,991416309;0;
2014-04;Sud-Est;PARIS LYON;MULHOUSE VILLE;307;307;0;23;1;0;0,074918567;0,925081433;0;
2014-04;Atlantique;RENNES;LYON PART DIEU;58;58;0;6;1;0;0,103448276;0,896551724;0;
2014-04;Sud-Est;PARIS LYON;DIJON VILLE;498;498;0;23;1;0;0,046184739;0,953815261;0;
2014-04;Sud-Est;PARIS LYON;GRENOBLE;245;245;0;22;1;0;0,089795918;0,910204082;0;
2014-04;Nord;PARIS NORD;DOUAI;188;188;0;15;1;0;0,079787234;0,920212766;0;
2014-06;Sud-Est;MONTPELLIER;PARIS LYON;326;293;33;54;0,898773006;0,101226994;0,165644172;0,834355828;1;La circulation des TGV a ͩtͩ fortement perturbͩe par le mouvement social du 11 au 22 juin.
2013-08;Sud-Est;PARIS LYON;MACON LOCHE;184;184;0;11;1;0;0,059782609;0,940217391;0;
2013-08;Sud-Est;PERPIGNAN;PARIS LYON;167;167;0;22;1;0;0,131736527;0,868263473;0;
2013-08;Nord;LILLE;LYON PART DIEU;308;308;0;26;1;0;0,084415584;0,915584416;0;
2013-08;Est;STRASBOURG;NANTES;52;52;0;4;1;0;0,076923077;0,923076923;0;
2013-08;Est;PARIS EST;REIMS;214;214;0;5;1;0;0,023364486;0,976635514;0;
2013-07;Est;PARIS EST;NANCY;298;298;0;16;1;0;0,053691275;0,946308725;0;Le 29 juillet, le TGV 2571 heurte un Lorry (engin permettant la maintenance des installations ferroviaires) et le TGV est limitͩ �_ Nancy avec un retard de 127 minutes.
2013-07;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;630;630;0;164;1;0;0,26031746;0,73968254;1;Des orages et fortes chaleurs, des vols de c͢bles et accidents de personne perturbent la circulation des TGV.
2013-07;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;118;118;0;14;1;0;0,118644068;0,881355932;0;
2013-07;Atlantique;PARIS MONTPARNASSE;RENNES;543;543;0;64;1;0;0,11786372;0,88213628;0;
2013-07;Sud-Est;PARIS LYON;MULHOUSE VILLE;302;302;0;17;1;0;0,056291391;0,943708609;0;
2013-07;Sud-Est;ANNECY;PARIS LYON;140;140;0;11;1;0;0,078571429;0,921428571;0;
2013-07;Sud-Est;NIMES;PARIS LYON;375;375;0;72;1;0;0,192;0,808;1;
2013-07;Est;STRASBOURG;PARIS EST;452;451;1;45;0,997787611;0,002212389;0,099557522;0,900442478;0;
2013-07;Est;REIMS;PARIS EST;213;212;1;14;0,995305164;0,004694836;0,0657277;0,9342723;0;
2013-07;Est;METZ;PARIS EST;302;302;0;14;1;0;0,046357616;0,953642384;0;
2013-09;Sud-Est;LYON PART DIEU;MONTPELLIER;353;353;0;80;1;0;0,226628895;0,773371105;1;Quatre accidents de personne, un vol de c͢bles et des incidents techniques suite �_ des orages ont fortement perturbͩ la circulation des TGV.
2013-09;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;180;180;0;15;1;0;0,083333333;0,916666667;0;
2013-09;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;194;194;0;9;1;0;0,046391753;0,953608247;0;
2013-09;Atlantique;PARIS MONTPARNASSE;NANTES;499;499;0;34;1;0;0,068136273;0,931863727;0;
2013-09;Atlantique;PARIS MONTPARNASSE;LAVAL;200;199;1;16;0,995;0,005;0,08;0,92;0;
2013-09;Sud-Est;MONTPELLIER;LYON PART DIEU;308;308;0;61;1;0;0,198051948;0,801948052;1;
2013-09;Atlantique;LYON PART DIEU;RENNES;27;27;0;1;1;0;0,037037037;0,962962963;0;
2013-09;Atlantique;RENNES;LYON PART DIEU;54;54;0;9;1;0;0,166666667;0,833333333;1;
2013-09;Est;NANTES;STRASBOURG;52;52;0;2;1;0;0,038461538;0,961538462;0;
2013-09;Nord;PARIS NORD;DOUAI;178;178;0;14;1;0;0,078651685;0,921348315;0;
2013-09;Sud-Est;PARIS LYON;NICE VILLE;168;167;1;21;0,994047619;0,005952381;0,125;0,875;0;Heurt d'une personne �_ Valence, panne d'un train Intercitͩ pr��s de Toulon, plusieurs incidents techniques suite �_ des orages en fin de mois.
2013-09;Sud-Est;NICE VILLE;PARIS LYON;180;180;0;25;1;0;0,138888889;0,861111111;0;Heurt d'une personne �_ Valence, panne d'un train Intercitͩ pr��s de Toulon, plusieurs incidents techniques suite �_ des orages en fin de mois.
2013-09;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;92;92;0;16;1;0;0,173913043;0,826086957;1;
2013-09;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;103;103;0;17;1;0;0,165048544;0,834951456;1;
2013-09;Atlantique;PARIS MONTPARNASSE;RENNES;476;475;1;39;0,99789916;0,00210084;0,081932773;0,918067227;0;
2013-09;Sud-Est;BELLEGARDE (AIN);PARIS LYON;234;234;0;19;1;0;0,081196581;0,918803419;0;
2013-09;Sud-Est;PARIS LYON;TOULON;189;188;1;20;0,994708995;0,005291005;0,105820106;0,894179894;0;
2013-09;Sud-Est;PARIS LYON;ANNECY;153;153;0;12;1;0;0,078431373;0,921568627;0;
2013-09;Est;PARIS EST;STRASBOURG;417;417;0;20;1;0;0,047961631;0,952038369;0;
2013-09;Est;PARIS EST;REIMS;189;189;0;4;1;0;0,021164021;0,978835979;0;
2013-06;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;451;440;11;35;0,975609756;0,024390244;0,077605322;0,922394678;0;
2013-07;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;225;225;0;15;1;0;0,066666667;0,933333333;0;
2013-06;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;111;110;1;19;0,990990991;0,009009009;0,171171171;0,828828829;1;
2013-06;Atlantique;PARIS MONTPARNASSE;POITIERS;494;482;12;16;0,975708502;0,024291498;0,032388664;0,967611336;0;
2013-07;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;433;433;0;77;1;0;0,177829099;0,822170901;1;
2013-06;Sud-Est;BELLEGARDE (AIN);PARIS LYON;259;253;6;40;0,976833977;0,023166023;0,154440154;0,845559846;1;
2013-07;Atlantique;PARIS MONTPARNASSE;BREST;184;184;0;18;1;0;0,097826087;0,902173913;0;
2013-06;Sud-Est;AVIGNON TGV;PARIS LYON;365;359;6;54;0,983561644;0,016438356;0,147945205;0,852054795;0;
2013-06;Est;STRASBOURG;PARIS EST;462;455;7;73;0,984848485;0,015151515;0,158008658;0,841991342;1;
2013-06;Est;PARIS EST;REIMS;209;207;2;10;0,990430622;0,009569378;0,04784689;0,95215311;0;
2013-06;Sud-Est;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;212;210;2;27;0,990566038;0,009433962;0,127358491;0,872641509;0;
2013-06;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;468;459;9;34;0,980769231;0,019230769;0,072649573;0,927350427;0;
2013-06;Atlantique;POITIERS;PARIS MONTPARNASSE;481;472;9;25;0,981288981;0,018711019;0,051975052;0,948024948;0;
2013-06;Sud-Est;PARIS LYON;MULHOUSE VILLE;296;290;6;19;0,97972973;0,02027027;0,064189189;0,935810811;0;
2013-06;Sud-Est;PARIS LYON;MONTPELLIER;337;330;7;28;0,979228487;0,020771513;0,083086053;0,916913947;0;
2013-06;Sud-Est;MONTPELLIER;PARIS LYON;352;345;7;25;0,980113636;0,019886364;0,071022727;0,928977273;0;
2013-06;Sud-Est;PERPIGNAN;PARIS LYON;149;148;1;11;0,993288591;0,006711409;0,073825503;0,926174497;0;
2013-06;Nord;LYON PART DIEU;LILLE;243;237;6;46;0,975308642;0,024691358;0,189300412;0,810699588;1;
2013-06;Est;NANTES;STRASBOURG;58;57;1;10;0,982758621;0,017241379;0,172413793;0,827586207;1;
2013-06;Est;PARIS EST;NANCY;284;281;3;19;0,98943662;0,01056338;0,066901408;0,933098592;0;
2013-05;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;457;457;0;36;1;0;0,078774617;0,921225383;0;
2013-06;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;218;214;4;7;0,981651376;0,018348624;0,032110092;0,967889908;0;
2013-05;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;114;114;0;12;1;0;0,105263158;0,894736842;0;
2013-05;Atlantique;ST MALO;PARIS MONTPARNASSE;102;102;0;5;1;0;0,049019608;0,950980392;0;
2013-05;Atlantique;PARIS MONTPARNASSE;TOURS;150;150;0;16;1;0;0,106666667;0,893333333;0;
2013-06;Sud-Est;PARIS LYON;DIJON VILLE;458;449;9;27;0,980349345;0,019650655;0,058951965;0,941048035;0;
2013-05;Sud-Est;AVIGNON TGV;PARIS LYON;384;384;0;69;1;0;0,1796875;0,8203125;1;
2013-06;Sud-Est;PARIS LYON;GRENOBLE;237;231;6;20;0,974683544;0,025316456;0,084388186;0,915611814;0;
2013-05;Est;PARIS EST;STRASBOURG;486;485;1;20;0,997942387;0,002057613;0,041152263;0,958847737;0;
2013-05;Est;PARIS EST;REIMS;218;218;0;14;1;0;0,064220183;0,935779817;0;
2013-08;Atlantique;PARIS MONTPARNASSE;BORDEAUX ST JEAN;663;663;0;36;1;0;0,054298643;0,945701357;0;
2013-09;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;361;361;0;55;1;0;0,152354571;0,847645429;1;
2013-08;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;264;264;0;45;1;0;0,170454545;0,829545455;1;
2013-08;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;276;276;0;29;1;0;0,105072464;0,894927536;0;
2013-08;Atlantique;VANNES;PARIS MONTPARNASSE;171;171;0;9;1;0;0,052631579;0,947368421;0;
2013-08;Atlantique;PARIS MONTPARNASSE;TOURS;147;147;0;20;1;0;0,136054422;0,863945578;0;
2013-09;Sud-Est;PARIS LYON;DIJON VILLE;414;414;0;19;1;0;0,04589372;0,95410628;0;
2013-08;Sud-Est;PARIS LYON;AVIGNON TGV;426;426;0;48;1;0;0,112676056;0,887323944;0;
2013-08;Sud-Est;PARIS LYON;TOULON;252;252;0;31;1;0;0,123015873;0,876984127;0;
2013-09;Nord;DOUAI;PARIS NORD;180;180;0;24;1;0;0,133333333;0,866666667;0;
2013-05;Atlantique;ANGERS SAINT LAUD;PARIS MONTPARNASSE;469;468;1;30;0,997867804;0,002132196;0,063965885;0,936034115;0;
2013-05;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;486;486;0;40;1;0;0,082304527;0,917695473;0;
2013-05;Atlantique;LE MANS;PARIS MONTPARNASSE;475;474;1;49;0,997894737;0,002105263;0,103157895;0,896842105;0;
2013-05;Atlantique;QUIMPER;PARIS MONTPARNASSE;147;147;0;8;1;0;0,054421769;0,945578231;0;
2013-05;Sud-Est;LYON PART DIEU;PARIS LYON;634;634;0;38;1;0;0,059936909;0,940063091;0;
2013-05;Sud-Est;NIMES;PARIS LYON;362;361;1;40;0,997237569;0,002762431;0,110497238;0,889502762;0;
2013-05;Sud-Est;ANNECY;PARIS LYON;113;113;0;6;1;0;0,053097345;0,946902655;0;
2013-05;Est;NANTES;STRASBOURG;62;62;0;2;1;0;0,032258065;0,967741935;0;
2013-05;Nord;LILLE;PARIS NORD;623;622;1;40;0,998394864;0,001605136;0,064205457;0,935794543;0;
2013-05;Est;STRASBOURG;NANTES;62;62;0;0;1;0;0;1;0;
2013-10;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;226;226;0;26;1;0;0,115044248;0,884955752;0;�_vͩnements occasionnant des retards sur des TGV, souvent dans les deux sens de circulations : le 1er octobre, dͩrangement de sͩmaphore �_ Champagnͩ (72), le 6 juillet, a6/10 : Accident de personne �_ Mauves s/Loire (44).
2013-10;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;209;209;0;32;1;0;0,153110048;0,846889952;1;
2013-10;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;441;440;1;46;0,997732426;0,002267574;0,10430839;0,89569161;0;
2013-10;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;409;409;0;76;1;0;0,185819071;0,814180929;1;
2013-10;Sud-Est;DIJON VILLE;PARIS LYON;472;472;0;46;1;0;0,097457627;0,902542373;0;
2013-10;Sud-Est;PARIS LYON;GRENOBLE;259;259;0;24;1;0;0,092664093;0,907335907;0;
2013-10;Nord;DUNKERQUE;PARIS NORD;110;110;0;6;1;0;0,054545455;0,945454545;0;
2013-10;Nord;PARIS NORD;DUNKERQUE;130;130;0;2;1;0;0,015384615;0,984615385;0;
2016-04;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;212;212;0;16;1;0;0,075471698;0,924528302;0;
2016-04;Sud-Est;PARIS LYON;BELLEGARDE (AIN);200;200;0;12;1;0;0,06;0,94;0;
2016-04;Sud-Est;MULHOUSE VILLE;PARIS LYON;274;267;7;17;0,974452555;0,025547445;0,062043796;0,937956204;0;
2016-04;Sud-Est;MACON LOCHE;PARIS LYON;210;210;0;24;1;0;0,114285714;0,885714286;0;
2016-04;Sud-Est;DIJON VILLE;PARIS LYON;413;413;0;20;1;0;0,04842615;0,95157385;0;
2016-04;Sud-Est;PARIS LYON;GRENOBLE;238;238;0;17;1;0;0,071428571;0,928571429;0;
2016-04;Est;PARIS EST;NANCY;277;276;1;11;0,996389892;0,003610108;0,039711191;0,960288809;0;
2012-03;Est;PARIS EST;NANCY;294;294;0;15;1;0;0,051020408;0,948979592;0;Incendie d'un entrep͉t �_ hauteur de Gagny qui a gͩnͩrͩ une coupure catͩnaire les 10 et 11 mars 2012.
2012-03;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;241;241;0;21;1;0;0,087136929;0,912863071;0;
2012-03;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;112;112;0;9;1;0;0,080357143;0,919642857;0;
2012-03;Atlantique;PARIS MONTPARNASSE;RENNES;571;571;0;31;1;0;0,054290718;0,945709282;0;
2012-03;Sud-Est;MULHOUSE VILLE;PARIS LYON;310;309;1;31;0,996774194;0,003225806;0,1;0,9;0;
2012-03;Atlantique;TOURS;PARIS MONTPARNASSE;227;227;0;32;1;0;0,140969163;0,859030837;0;
2012-04;Sud-Est;DIJON VILLE;PARIS LYON;440;440;0;56;1;0;0,127272727;0,872727273;0;
2012-03;Sud-Est;PARIS LYON;PERPIGNAN;150;150;0;14;1;0;0,093333333;0,906666667;0;
2012-03;Nord;LYON PART DIEU;LILLE;270;269;1;55;0,996296296;0,003703704;0,203703704;0,796296296;1;Circulation fortement dͩgradͩe le 5 mars avec des consͩquences sur le 6 mars suite aux difficiles conditions climatiques entra͌nant notamment la chute d'un c͢ble ERDF sur la ligne �_ grande vitesse. La ponctualitͩ a ͩgalement ͩtͩ impactͩe par les travaux importants de rͩnovation des voies sur la ligne �_ grande vitesse entre Lille et TGV - Haute Picardie.
2012-03;Est;PARIS EST;METZ;310;310;0;16;1;0;0,051612903;0,948387097;0;Incendie d'un entrep͉t �_ hauteur de Gagny qui a gͩnͩrͩ une coupure catͩnaire les 10 et 11 mars 2012.
2012-03;Sud-Est;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;207;207;0;34;1;0;0,164251208;0,835748792;1;
2012-03;Atlantique;PARIS MONTPARNASSE;ANGERS SAINT LAUD;446;446;0;20;1;0;0,044843049;0,955156951;0;
2012-03;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;406;406;0;27;1;0;0,066502463;0,933497537;0;
2012-03;Atlantique;LE MANS;PARIS MONTPARNASSE;473;473;0;70;1;0;0,147991543;0,852008457;0;
2012-03;Atlantique;LAVAL;PARIS MONTPARNASSE;246;246;0;17;1;0;0,069105691;0,930894309;0;
2012-03;Atlantique;RENNES;LYON PART DIEU;83;83;0;2;1;0;0,024096386;0,975903614;0;
2012-03;Sud-Est;PARIS LYON;MONTPELLIER;351;351;0;24;1;0;0,068376068;0,931623932;0;
2012-03;Sud-Est;GRENOBLE;PARIS LYON;251;251;0;11;1;0;0,043824701;0,956175299;0;
2012-02;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;99;98;1;17;0,98989899;0,01010101;0,171717172;0,828282828;1;
2012-02;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;226;226;0;33;1;0;0,146017699;0,853982301;0;
2012-03;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;418;418;0;53;1;0;0,126794258;0,873205742;0;
2012-02;Atlantique;PARIS MONTPARNASSE;RENNES;534;533;1;74;0,998127341;0,001872659;0,138576779;0,861423221;0;
2012-02;Atlantique;PARIS MONTPARNASSE;VANNES;170;170;0;24;1;0;0,141176471;0,858823529;0;
2012-02;Sud-Est;AVIGNON TGV;PARIS LYON;311;310;1;50;0,996784566;0,003215434;0,160771704;0,839228296;1;
2012-02;Sud-Est;PARIS LYON;TOULON;203;202;1;42;0,995073892;0,004926108;0,206896552;0,793103448;1;
2012-02;Sud-Est;PARIS LYON;ANNECY;195;195;0;27;1;0;0,138461538;0,861538462;0;
2012-02;Nord;PARIS NORD;ARRAS;357;356;1;53;0,99719888;0,00280112;0,148459384;0,851540616;0;
2012-02;Nord;ARRAS;PARIS NORD;325;325;0;58;1;0;0,178461538;0,821538462;1;
2012-02;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;554;554;0;122;1;0;0,220216606;0,779783394;1;
2012-02;Atlantique;QUIMPER;PARIS MONTPARNASSE;140;140;0;16;1;0;0,114285714;0,885714286;0;
2012-02;Atlantique;RENNES;LYON PART DIEU;77;77;0;13;1;0;0,168831169;0,831168831;1;
2012-02;Sud-Est;MACON LOCHE;PARIS LYON;172;169;3;24;0,98255814;0,01744186;0,139534884;0,860465116;0;
2012-02;Sud-Est;NICE VILLE;PARIS LYON;153;152;1;32;0,993464052;0,006535948;0,209150327;0,790849673;1;
2012-02;Nord;MARSEILLE ST CHARLES;LILLE;117;117;0;42;1;0;0,358974359;0,641025641;1;
2012-02;Sud-Est;MONTPELLIER;PARIS LYON;348;348;0;46;1;0;0,132183908;0,867816092;0;
2012-02;Sud-Est;ANNECY;PARIS LYON;194;191;3;22;0,984536082;0,015463918;0,113402062;0,886597938;0;
2012-02;Nord;PARIS NORD;LILLE;596;595;1;97;0,998322148;0,001677852;0,162751678;0,837248322;1;
